Area,ED,Energy,SS,ResidueLength,PairNumber
6935.02,11368.9,56292.0,156,111,651
8255.19,8933.03,2695.6,40,144,553
5418.97,1441.22,-1427.76,42,71,103
5218.52,2825.68,-746.29,7,72,205
12152.1,28618.5,-5690.61,222,248,1421
4029.89,2268.91,-814.674,51,54,165
10451.6,28559.3,-2245.05,12,133,1027
20220.6,414472.0,-10163.8,95,467,14125
5216.96,1715.27,466400.0,10,76,147
16752.7,117406.0,-9155.0,66,332,4632
5066.49,2982.43,624234.0,154,71,249
16121.5,177951.0,34.6952,69,367,7087
3928.03,1192.03,-750.72,10,55,88
3543.45,572.834,-400.81,15,43,52
6151.77,4126.92,-337.16,12,100,294
9003.72,10504.0,-2947.0,69,181,591
3536.37,743.998,-258.22,6,31,53
9039.18,10939.1,-1317.19,41,156,654
10044.1,72553.0,-2823.0,35,231,3535
3672.54,440.279,-916.74,2,36,35
11500.5,32213.6,-1047.02,40,203,1580
5090.71,3163.0,-933.0,15,81,203
5476.16,4676.8,-1441.06,14,85,343
36025.1,1352090.0,-19150.0,506,943,29097
6877.61,7764.92,-2115.7,11,117,427
19311.0,269771.0,-9712.29,310,440,7593
6194.07,6318.03,-2399.5,17,108,424
7481.51,4842.0,-3041.0,135,103,267
3776.81,2146.17,-408.39,6,43,161
6861.44,7249.27,423.2,29,109,432
5532.57,1057.3,-1634.6,7,57,76
5803.4,2640.55,207.65,7,81,169
6649.72,8992.94,-732.38,132,95,543
11971.6,111162.0,-6193.0,30,245,4335
7870.52,8779.57,-3305.7,109,149,549
6640.41,5696.93,-96.338,12,105,371
10829.2,68219.7,-5117.42,195,247,3373
10285.7,43664.4,-1855.91,129,197,2257
5952.97,5190.62,-1573.0,7,105,371
14873.0,108978.0,-8004.0,73,330,4625
3889.12,2187.33,-455.247,4,43,161
3738.18,371.344,863.27,11,54,28
5350.07,3721.13,-685.51,7,89,249
4445.72,6047.97,80.089,12,67,481
13014.8,50367.0,-3780.0,101,270,2264
6577.04,6487.83,-114.593,16,118,426
8371.11,8744.82,1912.7,32,144,553
8968.33,20745.6,-2484.47,109,163,1162
5574.82,2549.0,-1369.0,21,91,169
5025.6,4027.68,-1559.0,11,85,346
4934.3,3051.68,-605.26,36,65,202
4511.05,1679.31,-404.88,3,61,134
3443.55,704.014,-124.68,3,31,53
6106.52,8064.78,-3352.1,4,106,549
4434.27,2175.05,-1569.3,12,71,188
9161.65,13414.0,-2602.0,9,105,582
6130.16,3951.48,-720.26,11,100,294
9632.18,22490.5,34931.8,82,139,1108
6133.17,5243.9,-1877.7,17,88,370
15790.4,90020.0,-8703.0,111,329,3888
11372.5,37792.0,-4473.07,190,208,1691
13813.5,98890.0,1256420.0,194,281,4061
17520.5,163450.0,-6937.0,89,368,5963
14718.7,62861.0,-3884.0,56,283,2399
7581.81,8907.0,-3860.0,39,103,428
14573.2,100493.0,-1072.79,195,273,4429
9880.12,18701.0,-4093.0,81,137,849
15137.6,67674.0,-7331.0,179,298,2899
4911.0,2089.05,-753.69,3,75,165
4281.14,6212.94,-205.27,24,68,481
9058.56,24049.4,11837.3,106,154,1252
23902.0,495406.0,-17087.0,135,633,15518
9389.33,37963.6,-2435.05,40,180,2054
7026.44,5992.0,-2218.0,11,110,315
6640.2,13600.3,-986.918,14,96,804
16254.2,187705.0,-8758.0,52,369,7467
6154.06,5331.75,-671.24,7,105,371
10105.4,34693.7,-532.347,110,176,1922
8420.22,9113.8,203392.0,177,135,587
4186.38,1531.24,-1079.9,4,55,133
18828.1,361954.0,-7976.0,59,436,12495
12385.9,40858.1,912.938,114,234,1581
4077.17,770.794,-2377.4,9,54,64
10956.1,18475.4,-1939.32,149,172,973
11948.6,79856.6,14101200.0,43,252,3882
15744.5,85055.1,1476.68,96,301,3369
8613.52,9470.7,-2630.71,200,130,490
3458.09,712.648,159.07,4,31,53
12928.1,107212.0,-6402.0,62,283,4527
8530.9,12274.0,25010.3,114,136,619
3802.02,641.888,-646.15,8,58,43
10012.3,19160.0,-2870.0,47,182,939
11298.6,52237.0,-6681.0,29,244,2601
5286.05,4284.81,-1092.5,20,79,317
4023.57,1472.27,-660.683,159,52,133
6789.32,6915.81,601.055,21,95,427
18329.4,106860.0,-6870.0,51,359,3891
4397.73,6437.67,-321.97,24,68,481
9747.68,32137.0,-5479.0,44,165,1690
8145.31,12064.3,-2779.91,120,128,693
10592.8,39551.0,-4867.0,39,205,1873
3962.01,662.728,-486.14,16,58,43
9969.04,37380.0,-3115.0,32,176,1696
7255.61,15659.5,-836.526,98,134,970
5572.44,2586.16,-116.86,8,81,169
3621.02,699.94,220.47,5,31,53
4717.61,2475.1,-911.74,7,61,184
24658.2,346679.0,-13573.0,105,636,10694
13501.5,128536.0,-7136.0,53,308,5421
5436.79,1710.36,-140.119,15,76,147
11898.0,49503.4,-4561.68,135,215,2188
4698.45,2916.15,-665.82,28,65,202
14430.7,183887.0,-11076.0,32,312,7579
3563.13,520.865,-271.88,15,43,52
18396.8,157328.0,1026750.0,133,359,6068
14191.8,92908.9,-966.287,215,254,3885
4967.41,2324.58,-1710.0,13,71,188
5323.02,3602.17,753.586,116,85,269
9712.34,44845.0,-5404.0,22,204,2254
4212.7,754.079,-704.14,24,58,43
5187.25,2995.31,-955.587,109,77,205
10797.2,38859.4,10688100.0,38,193,2118
24058.3,280260.0,-3509.62,287,540,8870
13019.4,45701.0,-1816.01,149,273,2061
3292.73,578.072,264.96,15,51,45
6114.89,13764.7,-1152.5,9,103,883
4897.27,2321.96,-1385.9,14,71,188
11646.1,60230.0,-3737.0,35,240,2976
5721.67,5214.9,-1685.5,17,99,372
4032.9,828.296,-1911.7,9,54,64
7019.95,4979.95,671.191,223,107,346
4211.76,1203.62,-727.39,2,59,101
8443.12,5064.0,-1445.0,25,115,135
12634.0,90676.4,6706.08,219,254,3885
5220.62,2384.84,-231.69,22,75,165
3862.76,1216.05,-892.84,9,55,88
7981.4,8990.71,2112.4,39,144,553
4396.98,1777.67,-505.12,8,66,164
6753.02,30308.0,-2833.0,13,138,1800
8374.91,4742.18,-1706.9,98,131,271
10485.6,14850.8,2321.09,88,143,771
6766.36,12382.0,-5008.0,5,145,773
11929.2,33728.0,3702.5,50,210,1213
6413.88,1764.6,-1176.21,39,71,103
13144.6,42266.1,-2898.76,241,278,1938
20087.1,401452.0,-87.8382,102,463,14125
6048.67,8062.2,-2841.1,10,106,549
8708.69,28065.0,-4055.0,11,166,1523
16057.4,93268.0,-6625.0,149,339,3552
4101.26,2186.17,-1868.1,3,63,184
8595.15,25528.3,-2745.53,27,157,1519
6277.83,8489.3,-1450.26,91,87,483
14129.1,91252.4,1661680.0,220,254,3885
17197.2,197000.0,-9717.0,187,393,7220
7021.36,13249.4,-984.392,18,96,804
3590.82,564.404,-361.38,5,43,52
7087.03,28242.1,-2578.7,12,131,1686
12873.4,63274.3,6429.0,47,279,2979
6049.31,12893.4,-1053.7,11,103,883
10223.9,35248.4,60818.1,193,208,1691
10449.2,43216.4,446.252,124,197,2257
9410.51,16920.7,260931.0,40,172,973
15207.7,124274.0,-7919.0,40,372,5436
14532.4,87114.9,-3613.6,96,301,3369
3757.2,571.971,-180.25,13,43,52
19544.6,277595.0,-8616.0,76,472,9681
4863.91,496.867,2109.6,24,65,35
4456.11,470.577,-126.44,18,65,35
10638.9,29147.0,-4496.0,41,193,1576
17068.8,178744.0,-9938.0,296,381,6978
10975.4,24451.6,-1963.74,110,166,1111
12112.6,54331.5,-3296.5,44,220,2461
10712.1,41421.0,-4330.0,133,197,2317
12114.0,50825.0,-4883.0,28,214,2062
10012.9,27476.5,-1438.65,58,194,1521
16459.3,233650.0,-8500.0,42,374,8598
15068.2,80795.0,-6727.0,42,284,3544
4481.94,2520.68,-858.53,21,65,202
4771.98,2677.64,-302.19,32,63,184
4222.89,6143.56,-179.54,20,68,481
16497.2,166092.0,154.654,56,320,6391
3466.47,682.129,86.765,3,31,53
5978.12,7435.13,-488.882,8,93,545
8626.33,9161.36,1241.5,40,144,553
8267.63,27280.0,-5304.0,122,159,1628
6243.84,10414.7,-2209.91,31,108,689
8971.75,26548.0,-4953.0,69,187,1519
9806.74,14095.0,-5036.0,69,176,734
4474.74,2018.93,486.65,8,75,165
4316.31,2111.11,-1106.7,10,71,188
4798.0,3534.62,84998.0,20,60,243
5616.54,2790.67,-556.64,6,65,202
4660.1,1549.5,-1128.3,6,70,131
7422.5,14244.3,-1192.52,31,120,809
6177.37,10370.5,-2044.68,21,109,689
11865.8,73336.7,-2162.22,26,249,3630
14442.0,89838.5,276966.0,283,254,3973
11421.3,27060.0,-2778.87,120,166,1111
3615.2,589.446,-520.92,5,43,52
3511.15,695.48,269.77,2,31,53
5072.98,2650.07,-1004.4,14,65,202
4203.25,498.162,346.86,26,65,35
12196.2,47005.0,-5110.0,34,216,2324
19828.1,318408.0,-8803.0,66,471,11572
12108.1,49757.0,-3498.77,225,262,2394
5852.45,3880.98,1348.4,34,100,294
11338.2,34040.4,-5168.14,118,234,1581
3496.46,540.372,-445.38,5,43,52
6077.45,1899.9,-1474.48,7,84,136
6007.81,1128.66,-1055.1,3,57,76
6494.84,8552.0,-1956.0,37,105,514
12035.2,54901.9,95682.1,151,218,2391
9155.64,25906.7,-182.179,156,174,1415
3581.45,581.006,-11.235,15,43,52
8184.05,8281.0,-4037.0,16,137,399
9317.56,12770.4,-1789.34,12,117,519
17261.2,83711.3,2114.5,75,340,3632
7376.85,17896.6,-2490.3,14,128,1065
14898.3,168945.0,-7783.0,49,345,6635
12710.0,88837.0,-6240.0,52,302,3891
21364.0,344743.0,-12874.0,74,518,11581
12604.4,0.0,-1763.98,195,225,1755
3846.37,563.836,-717.15,7,43,52
10295.8,35131.0,-1955.4,34,208,1691
15225.6,251514.0,16785.1,100,346,7851
8827.98,9437.74,1097.92,233,154,557
11464.1,32079.0,-5161.0,40,188,1521
14026.0,59278.1,-1945.12,143,305,2610
5979.45,5293.9,-1083.3,7,105,371
6741.54,12585.4,-169.784,39,105,765
3606.0,1935.62,-381.16,11,43,161
4522.51,2786.22,-659.77,26,65,202
3841.13,362.116,1366.4,17,54,28
9515.15,36232.8,421212.0,89,148,1919
4842.4,1572.04,-1256.0,5,70,131
9443.99,30629.4,337827.0,141,179,1626
5693.87,1141.27,-1544.0,4,57,76
7081.95,8973.88,-928.585,122,95,543
5866.04,11316.2,-1445.39,249,102,764
3932.97,417.931,1194.9,8,54,28
11598.8,72650.0,-4921.0,23,225,3131
24081.4,268803.0,-4384.07,296,540,8870
29510.1,503334.0,-20413.0,446,714,13658
5428.08,2911.07,-1369.8,11,67,186
3666.63,568.4,-491.29,16,43,52
8696.58,14816.0,-1680.36,96,140,845
5292.36,4344.7,-948.12,15,85,346
6317.22,8617.0,-3164.0,36,113,615
10859.4,31987.6,-4317.54,39,204,1692
10516.4,60202.0,-6683.0,124,210,2745
6284.36,3461.41,109950.0,21,101,206
13732.4,69085.2,41493000.0,60,247,3373
8230.9,14869.0,-3202.0,20,138,807
11225.0,49018.6,23797.5,65,190,2118
8972.24,12014.2,-1045.5,63,128,693
7262.66,5395.25,-834.605,42,79,292
12391.5,70835.5,-6.17162,180,262,3211
4420.22,6003.19,327.17,20,67,481
5469.46,4589.0,-2304.0,3,75,316
3778.63,441.845,-933.89,3,36,35
7431.14,9260.59,-1833.76,89,138,554
27539.1,517860.0,-10591.0,166,580,15334
10268.2,52415.0,-5180.0,301,216,2600
11001.4,58340.0,-814.32,318,217,2904
4592.43,1672.96,-1383.1,6,70,131
8616.15,26067.4,-3157.49,34,156,1364
4064.18,525.458,34.347,22,65,35
3438.75,571.681,35.234,17,51,45
13740.8,142199.0,314.858,273,308,6057
9029.46,10494.8,-1096.35,29,154,557
9783.04,36750.7,-1983.72,37,196,1997
12915.7,123826.0,-5281.0,41,249,4519
10589.6,35790.1,-4258.69,196,208,1691
5287.01,2139.0,-1648.0,8,66,116
5091.58,3122.88,-2764.4,4,65,202
13789.8,51294.0,-4580.0,49,260,2198
3654.23,548.626,-838.54,5,43,52
5790.04,3778.21,437515.0,10,85,269
6376.51,5260.59,-805.979,102,96,347
4362.15,525.557,285.91,21,65,35
18219.0,269626.0,-13288.0,276,428,9806
6231.92,4658.29,454062.0,201,86,367
13568.2,62707.8,-1052.42,298,233,2897
4249.18,6857.22,-158.35,19,68,481
7763.39,12852.4,-2084.64,15,132,806
6789.48,7681.64,-2559.4,12,117,427
6567.32,10515.8,-2088.73,23,109,689
4374.33,2580.01,-771.07,17,65,202
4803.53,2241.52,-985.45,11,71,188
3668.17,555.566,-862.77,4,43,52
7142.45,9183.28,117.682,199,138,554
8493.05,13880.6,14084.2,124,170,771
12094.9,70658.3,1534.2,50,201,3289
6257.07,11084.4,-925.452,253,102,764
3699.18,1830.27,-1188.1,199,63,166
9146.88,28611.3,189907.0,129,179,1626
9910.7,10376.6,-628.325,238,154,557
3547.99,707.14,325.51,6,31,53
7837.4,12502.8,-1186.71,115,130,694
14769.0,155900.0,1915.1,112,310,6737
11318.1,68899.9,-5177.1,199,247,3373
4604.43,2713.56,-1190.7,25,65,202
12017.9,70093.0,-5112.0,143,279,3451
4261.16,2638.9,-786.76,11,65,202
5678.05,4731.15,-999.614,17,85,343
4314.37,536.628,134.58,24,65,35
7711.94,9540.04,-2645.64,201,130,490
8950.88,39562.6,-3938.48,75,196,1885
6333.77,10771.7,109511.0,253,102,764
3926.73,667.144,-628.46,5,58,43
4226.76,1681.94,-335.99,4,61,134
9013.01,12165.9,-362.732,130,136,619
10744.4,38839.5,144835.0,47,193,2118
7961.24,12589.9,682997.0,25,130,694
12157.0,70389.0,-6564.0,157,274,3295
14560.8,74509.0,-3917.0,45,295,3065
18705.1,267599.0,-10496.0,36,396,9400
6837.25,17127.2,-2548.8,7,128,1065
15835.0,172087.0,-9217.0,198,365,6855
4648.75,1003.0,-1164.0,21,66,101
4602.54,6340.77,318.4,21,67,481
6093.34,4255.06,-996.386,54,85,269
15010.9,83220.0,-2879.54,111,223,2059
11252.1,38078.5,217.885,151,235,1818
5013.25,2869.09,-1534.13,17,77,244
3700.07,2180.19,-446.337,7,43,161
3953.91,656.447,-231.97,24,58,43
16436.2,166529.0,-1863.68,46,320,6391
5032.97,4258.03,-918.893,18,79,317
22220.1,407653.0,1293.89,54,473,14125
4607.03,1041.91,-248.39,28,62,102
5895.66,1106.34,-1923.1,6,57,76
17064.4,144950.0,-10290.0,70,423,5328
19139.2,130542.0,-8637.0,223,326,4163
12512.6,79449.9,5503.76,58,272,3539
9938.19,10128.1,-2575.87,100,154,587
5479.13,4256.74,-1253.56,13,88,292
8353.01,9646.32,-1048.34,87,138,554
4552.27,2569.61,-1561.5,7,65,202
14233.3,222720.0,-7509.0,56,347,9121
5647.44,4383.27,-1173.92,19,88,292
3770.02,1518.03,-1358.8,6,56,114
8042.13,9391.12,-528.716,202,107,517
6244.2,1621.41,-1182.81,37,71,103
4892.87,2832.15,-719.94,20,65,202
8123.82,9525.0,-2864.85,198,130,490
3395.58,675.092,-195.61,4,31,53
12954.5,50469.0,-6234.0,41,237,2256
11987.8,72940.0,-3892.0,17,303,3459
6011.31,11341.5,-1509.69,250,102,764
9349.52,17711.2,-949.862,198,133,890
3738.72,459.241,-1003.7,2,36,35
11868.5,55331.0,-5446.0,37,218,2390
6776.82,10982.0,-2549.0,18,120,689
7343.95,9394.1,-1204.31,193,138,554
5639.84,3136.11,-1362.1,10,94,224
10591.9,60385.0,-5359.0,219,238,2823
13104.1,73383.7,-1119.41,34,247,3630
4620.09,1769.35,-229.6,11,61,116
23845.4,548665.0,-11624.0,106,517,17885
9375.52,12202.1,-1041.93,119,136,619
3998.12,677.014,-927.861,28,46,62
4895.93,1640.06,-1442.6,5,70,131
4379.6,522.172,560.81,26,65,35
5088.57,2191.24,1031.2,23,75,165
14937.5,63855.0,-7274.0,134,270,2611
9040.58,27938.0,-3209.0,35,149,1254
4348.65,671.848,-902.3,22,58,43
7021.85,5715.48,-775.085,65,108,369
16401.2,196938.0,-10557.0,87,438,6987
11100.8,48715.1,-1824.97,65,190,2118
7340.33,9289.35,8.41658,15,138,554
4371.85,2749.28,-1110.2,15,65,202
3955.35,2064.24,-1474.7,5,63,184
8934.46,10754.4,-1244.48,136,139,587
3746.27,2389.25,-683.61,36,63,184
10787.7,28521.0,-3461.71,57,214,1469
4564.2,2663.3,-735.36,27,65,202
7106.19,6011.0,-3147.0,25,106,297
5442.31,3594.49,35740.4,61,85,269
6645.6,10330.6,-1963.8,21,109,689
8208.24,9110.89,716.24,39,144,553
9330.41,22280.0,-3289.0,16,178,1356
14445.1,65829.0,-6335.0,43,301,2684
15331.7,88637.3,-5663.84,91,301,3369
14390.5,180746.0,-7489.0,84,372,6863
11109.6,35082.0,-8347.0,156,277,1586
4740.41,2857.44,-1073.01,117,77,244
7947.4,13826.5,-2286.87,37,170,771
4363.08,2662.77,-717.35,21,65,202
4329.48,2655.9,-1053.3,13,65,202
5038.73,3126.54,-2734.2,4,65,202
5921.01,4057.26,-1169.51,261,88,318
4516.4,2184.76,-1843.9,13,71,188
12799.7,81200.2,929136000.0,0,252,3882
4482.55,1091.49,-1117.7,22,66,101
9033.1,16835.9,-3319.15,28,172,973
18300.3,179843.0,-5617.11,234,403,6746
4260.85,2665.86,-1074.0,23,65,202
3495.12,1363.45,-616.961,7,40,100
9367.82,17336.1,-3203.77,259,183,931
11580.0,71496.3,17226.9,156,262,3211
5604.15,7086.81,-3690.2,23,92,485
4600.51,1242.49,-948.49,21,66,101
8369.07,30436.7,-1662.59,39,132,1513
8232.33,16454.1,-326.735,19,142,844
8523.57,4686.67,-1304.6,25,131,271
6342.77,5335.2,-711.453,82,86,367
4066.42,1244.35,832716.0,101,51,102
9322.53,12047.1,333.01,23,152,693
4173.14,6322.37,203.26,33,68,481
13965.9,162489.0,-9740.0,40,363,6981
15039.3,79106.3,3510140.0,268,336,3302
5397.36,2862.01,4443000.0,17,77,244
20504.8,274060.0,24021.8,307,420,9137
9919.39,24688.8,-374.11,31,177,1313
4519.19,1081.45,-696.8,27,62,102
4247.34,2389.66,-932.02,25,63,184
9880.76,40936.1,613.258,128,207,1995
8103.76,10092.9,-752.466,209,107,517
4106.83,2278.33,-970.07,10,63,184
7304.42,8839.24,-1095.61,136,95,543
7075.78,4488.76,-2006.1,10,110,294
6047.77,5225.3,-965.46,11,105,371
14307.8,122973.0,-7655.0,65,284,4913
4207.72,1685.11,-574.58,6,61,134
12121.1,36654.0,-3920.54,119,234,1581
3801.35,527.9,-304.28,12,43,52
11364.7,151931.0,-7002.0,144,266,6967
3594.66,601.194,449.89,13,51,45
4772.91,1852.51,-168.78,6,61,116
9358.48,17459.3,-1294.99,21,142,844
4858.77,2793.84,-344.66,11,65,202
3388.41,672.34,-239.27,6,31,53
5788.58,4162.94,437.94,25,100,294
9604.07,20762.8,-1765.95,28,163,1162
5064.09,2299.21,110.92,15,75,165
13732.2,180892.0,-8642.0,302,368,7097
4517.83,2670.5,-774.5,19,65,202
14430.2,90643.1,-3677.58,213,254,3973
5950.01,6865.65,-3048.1,25,92,485
9809.95,26167.5,27499.0,152,174,1415
10930.0,73743.0,-5916.0,53,294,3627
8210.92,15764.8,-232.59,28,127,802
4348.22,975.376,-761.31,4,55,88
6866.06,7785.69,-2901.2,11,117,427
18758.5,131030.0,-6894.0,151,340,4723
6347.08,12071.1,227457000.0,55,105,765
7923.7,33153.7,76.8985,94,148,1919
13052.9,62456.4,4728.1,46,279,2979
5330.03,4257.61,-1229.93,14,88,292
9272.8,22982.5,-3651.8,137,182,1212
13671.6,43156.1,-2174.37,119,234,1581
10617.2,27365.0,-4101.0,38,210,1527
9990.69,15177.0,-3496.0,36,161,846
10385.4,22342.6,3421530.0,101,182,1212
4983.25,1536.49,124.562,181,76,147
6225.42,3610.98,753.29,19,101,206
6700.09,17176.0,-2426.7,7,128,1065
8063.69,19109.0,-3694.0,16,165,1073
9006.95,26897.3,-2198.23,182,158,1403
3999.15,1191.89,-297.54,2,59,101
4434.58,708.012,261.56,24,58,43
6651.68,7445.12,1429.7,34,109,432
11935.0,35259.0,-3697.0,24,200,1368
26667.5,790260.0,-18490.0,97,588,23128
8953.21,28729.4,-1221.86,146,179,1626
4817.4,1035.48,-933.19,22,66,101
7300.2,14148.8,-1048.05,99,120,809
5238.08,3283.31,-809.648,156,71,249
4025.57,1195.49,-608.69,2,59,101
6358.53,4809.57,-2019.7,15,107,319
6839.38,13436.8,-764.473,181,96,804
10954.3,33367.0,-3700.0,57,198,1522
6182.01,2746.0,-2033.0,22,105,184
7021.22,6780.59,574.08,27,108,428
13861.8,96066.6,-5135.4,238,294,4249
6507.76,5161.85,-868.388,100,96,347
13400.7,74334.0,-6938.0,46,304,3461
6831.85,14129.0,-3031.0,15,118,972
10957.4,15688.0,-2751.0,69,144,697
5007.57,6580.17,-51.477,16,68,481
13820.4,96933.2,-3635.24,40,281,3974
6227.74,8085.92,-3431.3,9,106,549
4387.3,6429.93,-87.781,33,68,481
9842.68,22500.9,1010610.0,115,182,1212
10367.2,10497.9,-2201.97,97,154,587
14332.8,92539.0,-5339.0,149,300,3886
15124.3,88555.0,3767.2,80,289,3710
10673.9,41530.4,-4357.5,131,207,1995
24171.2,319861.0,-12883.0,221,491,7111
8027.83,4443.0,-1719.0,24,96,207
8819.31,22295.0,-4467.0,36,189,1167
12009.1,36824.1,-183.58,132,216,1932
5224.57,2057.97,-396.92,10,66,164
11766.2,38026.1,1094.63,42,219,1875
24097.6,266731.0,-4629.45,291,540,8870
12311.1,36832.2,-1245.96,14,225,1755
4063.92,754.943,-1609.6,13,54,64
8963.93,35051.0,-700.291,95,148,1919
3802.59,703.199,276.04,16,58,43
9671.29,10292.9,-3112.23,95,154,587
3587.65,558.618,-526.12,7,43,52
3416.2,705.38,415.52,3,31,53
15068.5,107553.0,-7120.0,44,302,4252
7828.48,13289.7,-3172.8,2,125,694
3368.48,672.582,225.24,6,31,53
11265.2,30905.5,-2831.76,120,166,1111
12328.0,73601.2,-1664.85,29,249,3630
3686.07,756.108,14.139,6,31,53
3690.04,465.922,-799.04,3,36,35
6733.26,6458.0,-3734.0,10,119,428
4869.7,2942.14,-723.33,35,65,202
10612.5,36323.0,-6617.0,131,227,1757
8401.93,14629.8,-1583.2,109,140,845
4317.56,6307.51,245.72,10,67,481
4411.32,1148.54,-743.76,15,64,116
4527.23,984.907,-1346.0,15,66,101
11264.2,55462.4,2924.63,176,209,2967
9191.65,28669.5,-1911.1,136,179,1626
4706.14,6336.31,97.277,12,67,481
8057.92,12825.3,-1823.22,15,132,806
4625.49,2305.72,-991.96,5,61,184
18407.1,223995.0,-9082.0,263,435,8093
11181.7,57726.7,223141000.0,129,217,2904
4124.83,2812.96,-969.82,28,65,202
9248.34,38070.2,-2872.55,38,180,2054
12033.3,88080.0,-3687.0,64,260,3800
5889.3,12739.1,-1222.5,19,103,883
11511.7,64862.0,-5411.0,200,249,2983
6120.64,4152.67,-1268.79,7,88,318
6106.3,4325.0,-1117.0,16,106,318
21864.6,352658.0,-2352.2,279,440,10967
4063.77,2536.91,-1149.4,12,65,202
10106.2,36550.1,19877300.0,37,196,1997
5878.89,7207.28,-1094.33,80,93,545
12921.2,95238.0,-5962.08,192,273,4429
11072.7,52484.8,3312450.0,51,215,2394
14925.8,88183.5,3174.6,89,289,3710
5676.66,3704.57,-836.934,62,85,269
5566.04,2489.44,1011.6,8,81,169
4502.54,2182.69,-1423.1,11,71,188
7173.37,11013.5,-815.47,89,114,689
4556.33,1182.93,121.11,11,59,101
6753.84,11522.0,-946.933,155,111,651
7935.44,4487.0,-4533.0,36,180,272
24266.1,250173.0,-832.341,287,537,8350
8049.0,15594.0,-4192.0,28,140,771
11344.0,68906.4,-2571.89,46,247,3373
8066.17,12304.0,-3258.0,57,142,659
7962.56,14556.8,115.34,33,127,802
5983.92,6989.93,-3496.6,22,92,485
3459.46,563.834,-630.42,14,43,52
8839.93,27826.6,225.927,28,156,1364
15431.5,191582.0,125384.0,42,286,7322
15709.9,157144.0,3204.2,101,310,6737
12973.6,41007.3,-1005.71,115,234,1581
6068.17,4163.99,-1420.35,81,88,318
5179.41,3670.68,-665.67,21,82,289
4025.03,377.356,1356.4,11,54,28
12318.4,49601.2,-3595.95,221,262,2394
19359.9,347150.0,-5095.99,246,440,10967
13497.0,104812.0,-7817.0,238,305,4343
10409.5,28705.8,-3568.51,89,214,1469
6579.4,2189.45,391.31,8,76,165
6044.48,11313.9,-1358.52,25,102,764
3866.21,563.833,-693.64,4,43,52
9232.96,17540.0,-705.334,197,133,890
10685.2,45638.5,-1198.53,129,197,2257
15420.4,80553.6,-138.058,68,320,3466
13021.2,41398.1,-2517.39,120,234,1581
8447.59,4948.86,-1417.47,22,131,271
12657.2,104063.0,-6402.0,41,313,4721
8042.45,12902.0,-1899.01,15,132,806
4435.74,991.19,-850.08,20,66,101
5103.33,2849.35,-665.354,99,67,224
16699.9,184386.0,-12726.0,59,405,7096
4702.45,6277.35,92.161,16,68,481
14365.2,95349.5,-1044.62,73,294,4249
11511.5,49361.7,-4254.24,147,215,2188
8104.06,13945.9,-2937.49,34,170,771
23255.4,279106.0,-13915.0,284,521,9407
7633.5,11188.0,-2818.0,21,127,657
13583.5,55424.3,-2496.7,62,220,2461
5945.93,6888.56,-3216.2,25,92,485
11943.4,49557.9,-1300.56,221,262,2394
4049.18,2109.02,-2048.4,5,63,184
11159.2,41613.0,5294.44,143,227,2059
7789.75,20569.0,-2282.6,24,143,1203
8968.1,11476.9,98.4299,132,156,654
5997.49,1171.31,-996.78,7,57,76
12043.7,37899.4,4416.13,27,235,1818
14076.8,80523.0,-9205.0,99,387,3224
4723.0,2849.85,-124.86,31,65,202
4212.58,2207.02,-769.89,17,63,184
9147.13,11445.9,-1242.35,38,156,654
3465.31,696.602,-312.11,5,31,53
22651.8,339892.0,-12353.0,85,575,10547
4715.46,1878.66,-402.73,5,66,164
27653.6,540607.0,-9850.0,140,588,16047
9177.33,18157.8,-1350.8,193,133,890
12080.3,33748.7,1019.5,49,210,1213
5632.02,1054.05,-958.1,6,57,76
13758.2,250870.0,-9178.0,40,346,9949
7600.67,15705.7,96125.9,100,134,970
8739.84,25469.5,-721.728,43,156,1364
11185.2,36759.0,-3171.0,24,211,1814
12187.4,68409.1,-559.087,189,247,3373
6782.39,10343.2,-1418.44,23,109,689
11237.3,47749.2,-2471.57,67,190,2118
20798.0,410557.0,12166.2,56,473,14125
22238.9,411642.0,1757.89,58,473,14125
7148.76,9874.06,1072.1,23,115,547
5683.09,4927.78,15129.0,9,79,342
10623.5,37823.0,-5881.0,16,190,1870
12354.7,33656.3,-5529.13,237,241,1470
12277.7,71299.5,11272.5,155,262,3211
15803.1,80161.7,741.621,248,336,3302
9875.62,36657.4,1373.31,27,196,1997
9078.74,18210.0,-2787.0,35,157,932
6280.48,6857.2,60415.5,77,118,426
12629.7,54753.3,-4024.19,150,218,2391
8413.92,8778.0,-2836.0,11,108,317
11452.7,43564.0,-5316.0,116,232,1874
12678.2,46045.9,40035.3,172,273,2061
4130.89,2429.24,-1857.8,15,63,184
7659.71,12586.9,-1439.6,36,130,694
4118.57,2473.21,-1560.4,12,65,202
5476.21,2774.29,616.908,92,67,224
13296.0,142796.0,-5881.61,303,308,6057
7568.9,9043.01,132.16,14,130,515
5726.35,4307.35,-1315.8,17,90,317
7514.06,21512.0,-1858.0,48,129,1108
9836.53,31619.0,-5651.0,47,201,1641
13700.4,137724.0,-7440.0,135,286,5740
10697.0,38485.8,-3882.54,34,196,1997
7368.24,5467.0,-2075.0,8,104,343
8853.66,9396.09,961.136,234,154,557
5461.97,3556.34,-645.162,135,51,132
6167.79,7997.67,-3508.2,4,106,549
4563.45,6509.58,-466.01,24,68,481
